symbol	MDA-MB-436	LU-01-1157	LU-01-0030	CO-04-0310	BR-05-0014E	BR-05-0022	BR-05-0028	BR-05-0020E	OV-10-0060	OV-10-0079	22RV1	CO-04-0003	HN-13-0032	LI-03-0014	LU-01-1388	LU-01-1116	ST-02-0360	ST-02-0393
AREG	4.037488164289354	9.026596592492012	7.235865820083451	7.257668234032461	0.43020535086522954	3.3176843246395475	1.4065565014429395	3.888557970763551	8.36009833694763	5.514425083321904	1.8006061290522157	4.816924331057019	7.174624988753284	0.0	5.860490068194166	0.0	4.437042443763068	4.231754758485509
SNAI2	2.752817655049524	1.3776467746343422	5.95248867171683	0.0	1.3258108316254462	3.430260072100782	4.251399956108847	5.226033890670885	0.19686388044304326	0.0	0.10997620281711235	0.0	6.142809358225545	1.7029191397319885	5.357572490842238	0.3073841552515987	0.0	0.0
C3	7.7938583214268595	0.21907639571331614	6.936133480609878	1.9815222162205057	2.520253626180688	3.176864256771955	9.482887683157978	3.987883824740778	0.26002029561167705	9.67561095523563	0.24965456192308436	1.1356906769676427	5.192952899887033	11.571273699333966	8.928398193851462	0.6392752699894547	1.281773358255178	0.5199897558087088
IVL	0.04054337765102531	0.11515243280812291	5.012419909313098	0.0	0.0	0.0	0.32397881746436724	0.2162634538631215	2.7394072443890605	0.0868885837027344	0.0015950325530077777	0.0	9.504236938878138	0.0	5.7470537367666195	0.0	0.0	0.0
WLS	6.244225128744014	6.061097033673464	5.066963006405331	5.728848317486783	1.164993840567502	5.692221746465973	2.3124153179239695	0.8342185145049308	4.966934406623796	2.13802032048587	3.3219616633636972	4.301949898611603	5.902002082874131	5.211943394752765	1.727323444739647	5.637171648748914	5.2634661481339675	5.817655595125618
NEFH	0.11416184123182647	0.014421016366836946	0.0	0.0	6.0395836921974855	0.20944819845089058	0.011035543838900808	5.24677112386589	0.26002029561167705	0.05588536156742073	4.276585133617067	0.0	0.0	0.04966313880032923	1.3493907699696144	0.6169477271346822	0.0732781030661126	0.030216614874272678
SLC34A2	0.017087169315159353	0.25154274462661586	0.08799714269569052	0.03967769555918581	1.8979892633290834	5.884052986559698	3.0808264009785806	5.595468141103631	1.8183939115538448	8.438378217369094	0.0	0.0	0.0	0.0424872860374965	0.0	0.15238235345340698	1.7147494486892265	1.687209057480037
COL6A2	8.22160719733387	5.900754691175331	3.6798918424893228	0.844851486785664	8.562947476807583	9.32504382707775	0.6897227299050736	5.957977541245021	0.3169818934594881	3.4812625363043592	0.067681583512124	0.0	0.2201206208394195	3.4738560628903494	4.192331678043518	3.199587346194017	0.6017900310172404	0.04361952418846862
KRT15	1.4015663205041733	3.8702140811117474	8.909062465446139	3.128777604794827	8.599177033161014	7.160288320340813	8.234239652051134	9.146969643914012	2.6117684619186656	4.085943459046521	1.0450949109065695	2.166702891310979	8.03160422042521	0.19789957627145752	6.3011406998525565	3.2864861736705215	7.253138431406886	5.159908556325259
CPXM2	1.715653948650511	0.0	0.0	0.0	2.7055314288362156	5.365223399146314	1.991345352151296	1.5238990291293548	0.07546761280578558	5.690651654899295	0.0	0.5835863597984067	0.0	0.0	0.009910162194802842	0.0	0.17343715427054177	0.0
RERG	0.5225302887705109	1.853891521204294	4.546868002091364	0.23933939468375184	1.3221924014519315	1.2923244836503216	3.351373798018132	7.823975765860002	0.6708462327880831	0.0	2.470842794335017	0.0	0.0	1.2300082001744885	1.0556446497609075	1.0472741083350163	0.0	3.1587627244802503
GJB2	1.715653948650511	0.46512702215794693	7.577054702577407	3.2814638672887764	2.2438039471968514	0.5924424478364482	3.0448951123796806	0.8245192446416032	2.908478425871962	7.2016434865775905	0.4755321948859378	4.250990482941049	10.058546316896333	8.075424929031715	8.270583030765762	0.9673241907741996	4.948708009372089	4.787248156621734
BST2	6.071737148399602	2.876548747645497	10.034793683707722	3.3532084942977707	3.0287475613941126	0.0	1.1489559405466754	4.856592129689884	2.412106284912218	3.8715128326587975	2.0125242529631686	2.975455851422674	6.563693519227219	7.724781890278633	6.486680526359631	1.0347736185244276	7.220351394085538	8.21225202064547
MAPK10	0.17164814444725726	0.38427314846916577	1.863214089640386	0.0	4.167863625871836	0.0	0.2460215624369345	4.3436697260136174	0.0	0.0	0.4097648094740691	0.19571051138545587	1.5739630108156506	0.3941216793412614	1.7887283932919713	4.169378685583658	0.46213296247027036	0.6533103307730521
NES	0.24399974528146753	3.9213429982933974	4.623042078140767	2.8055636693093025	7.320619081763695	4.3585688924329595	6.736011024408931	7.2712989623162265	5.030696181623287	0.8492970604730821	4.629885595651418	0.6768233324784645	0.1666309316137822	0.18358907614414083	4.617437974561016	2.3961171292905714	0.0732781030661126	0.04361952418846862
HEY1	0.9205065029688448	0.3949282747716682	5.5762934574617224	0.5281680174638588	0.21355296992233294	0.5108768253095327	1.2051729756910925	4.6934085485578265	1.2923244836503216	1.9600605920117913	2.387089718855603	0.5125638220155861	2.289267820943389	2.1328030590242353	1.3564770812262377	4.292600951018333	0.505867815649433	0.3966571534769575
TBXAS1	3.3759531061671515	5.094624123049909	0.6851214072586338	0.8102327582394359	0.5295840971367478	1.9184215125820268	0.2950482831711637	1.249115756095462	2.270547095309682	1.4962521652570138	1.1081448956103006	4.832412796590482	0.8653587757347616	0.7622963655882647	0.12832357311518142	1.7929222373249034	0.2305618948529901	5.267045431620308
CXCL3	6.298632505293083	1.9970837268813513	1.9023870551784796	6.999991560063126	0.7376939019970352	0.7410317798389952	0.5263039887912306	0.7365393272172712	0.4900566621251716	3.261687435312446	0.006706971667234605	6.19679441082674	1.318636617589032	0.5404456081372823	3.50744623230477	0.0	4.024652166692547	5.680310400216355
SPINK5	0.0	1.2710896627469834	5.656680462341561	0.6520389614773533	0.06495456361882972	0.0	0.061579101874738744	0.44540278475423456	1.8998114617690263	0.020741485599833062	2.953284517461802	0.1453871656787801	7.0609119949034485	0.711393944844796	4.628531164301881	0.1699789483805852	0.0	3.5613004369105385
EREG	6.432081155128032	5.685624095485983	4.383750739767248	5.119464973966941	0.05381335993652559	0.1781806973528911	0.0047306235167772015	0.04587769302418828	4.3523271116636595	4.054941736233575	0.067681583512124	2.115728435170907	6.304020149298811	0.06689777421075004	0.11341703430132985	0.0	0.10917207311556035	2.3056798581808726
ATG9B	0.11416184123182647	1.3317472026553043	4.249522065234645	4.181503764335403	5.082975512779002	0.7716147281912407	3.2864861736705215	2.8604665141744157	2.358587681296318	1.1296269396244234	3.436099439735136	2.7990173360524584	3.608369155288908	0.058294896218069034	4.691713410963333	0.18581795558371073	4.4837232118031665	1.90405225609422
LYPD3	2.01457833754323	0.4900566621251716	7.057177317980419	1.53307866368088	2.9293430741868054	4.1554096320365765	3.8768730970067042	5.794035291407177	2.8423484598916335	6.403855699892039	0.4220386632806811	1.787115379935237	9.821524022212847	1.6804013169135021	9.807635486914524	2.920790458068749	4.698774607401628	0.7704605407832553
NID2	4.216076355438074	0.26565230705032455	0.08799714269569052	1.3258108316254462	0.34053136349415913	0.5818218565974587	0.304846110030615	0.5441050046888574	1.747063340818878	7.938146608378659	0.8762074971850263	2.115728435170907	0.1666309316137822	0.38600123646233625	0.15453653836146533	1.0472741083350163	1.7661844756470337	0.7299575943363976
HSPB6	0.34575833646507204	1.6369015151034196	3.0024455573009274	0.03967769555918581	3.817296541151344	0.24502620355941085	0.15014764041979942	2.393765061086224	0.6130426899529398	0.1272081841123672	7.07915730458458	0.0	0.6890791634801333	0.9331531316597688	0.13979838581114817	0.0	0.4082117556711055	0.0605225018089236
ROPN1B	0.027018712482123085	0.5745168204659139	0.9764729350675042	0.23933939468375184	5.866816077769673	4.120050718815208	7.5745061949391435	7.086372611443249	0.0	0.3878034134653819	0.006706971667234605	0.19571051138545587	0.9380112997736266	3.151170828585223	0.37570685318574015	3.4690820687782975	0.6935886122730078	0.7985015499185539
LTK	0.2153343865307406	5.405009345817866	0.30941784115971255	1.0479484894223858	0.06495456361882972	1.1663302949516963	0.07012545324101199	0.44540278475423456	3.045893471644231	4.0123241128778435	0.14615529350277573	0.5125638220155861	0.0	0.3231500955320281	0.16868395943419487	0.1699789483805852	0.3492290745027162	1.941304059125189
ID3	2.72323485012044	3.0273146061351817	6.624841040917264	5.207405061278056	1.0108125127946512	1.5935391990327175	2.345341207007908	4.9349803591629815	8.1136676274889	0.5895564139373655	9.227725251230348	7.77164394763537	5.504648461869782	4.187379508587579	6.1406827200607195	5.129456078003084	5.38569940324612	2.367634633727695
SNTB1	3.992259409711641	3.974878594463259	1.919839340719266	2.3056798581808726	3.7888940552858283	4.54328034003475	3.05547573087072	2.1597763980660067	4.775186338327995	3.0827803750301994	2.4679944163963894	4.276585133617067	0.1666309316137822	4.659155415265734	0.009910162194802842	0.0	1.08590237265061	2.852368725407068
FST	4.778572073358558	0.5354408799412269	6.809667777192167	0.0	0.12169298591974842	1.3024220209532769	2.032718098677064	0.7651798683042559	1.7721389993526655	0.22742493656716903	0.7342257082640399	0.0	7.114557643564719	0.2023518246376316	7.093021890486718	4.717285676781746	0.0	1.3418640717998234
ST8SIA1	1.0805198263072429	1.2710896627469834	2.143174689230945	0.07850523136997606	2.8728684353494467	1.0129367877200552	4.814883307396831	3.4971430905053875	0.0	0.2114737256054915	0.5768367144315687	0.773637285605424	2.078738996130812	0.03029805772215279	4.290277477032321	0.0	0.0	0.0
PIK3R1	2.1050599863868533	2.567806543544906	2.5229915636803932	4.493742803087942	6.525410904995632	0.0	4.6166428162145445	4.12282362959388	2.780760185267564	3.187993700334379	2.8594868100006767	3.042185494100072	3.191169455834503	5.566531651061577	3.8241053350194076	1.5497720993514834	3.026294415555915	4.431613502084827
NFASC	3.697701295451724	0.25154274462661586	0.2364229520590959	0.11951300197419139	6.908670048193842	3.914734358109947	6.4560666545106224	5.771615510029969	0.0	0.14334518862609041	3.4155659062257167	0.5125638220155861	2.5441568468836735	2.0977710853635063	0.4392461058603292	5.057783133996112	0.10917207311556035	0.5835863597984067
RYR1	0.0007975162765038889	1.727323444739647	3.2112243437444827	0.5281680174638588	3.2230133217856354	2.449408481253691	2.966213780895891	4.513980767866203	0.0	0.020741485599833062	1.7560779385045686	0.9884075116495146	4.850636858427335	0.02830017004238715	3.5727362178745414	0.0	1.40821730227604	0.0
COL8A1	1.3350120883781853	4.960497367163639	1.508444243965503	0.0	1.1405987228506589	7.468569221981462	2.4700413437602853	5.094624123049909	2.680802037599931	0.0	0.10997620281711235	0.0	0.13316319779374444	0.0	2.2117471248035683	0.0	0.10917207311556035	0.19789957627145752
FN1	8.390532077601586	6.3211891495696415	8.090266235917976	1.4232363226361844	9.67561095523563	5.683886825072128	4.143960212372843	7.354713388745206	1.8006061290522157	7.6649924019872016	3.3737759176121838	0.8130321314875633	1.81995699345868	10.243124360057678	11.45233422209694	5.557151914316316	1.6720608796139929	0.7008426537600547
BMP4	0.5426756645410076	4.686058633207399	2.983435025621315	6.213542931005919	1.031172122235936	1.7305929223460983	0.16152765025355645	1.1692548906838505	8.25388466958134	0.05588536156742073	0.9710440560446243	6.496276259374434	1.9093642895264518	0.361359361970462	4.123487313701058	0.0	6.055314354173661	5.432598048113613
FAM25A	0.0	0.0	6.11017306417906	0.790439687015501	0.4235699158539512	0.0	0.0	0.0	1.0890664100150373	0.51701631208369	0.0	0.0	9.13448464178733	0.0	2.604375182013909	0.0	0.0	0.414831405511705
QPCT	2.4688919442408177	3.376668407290268	0.1173210513072292	1.8728815038231401	0.033848694839380855	4.026929586566102	2.876548747645497	0.7210198563070869	1.5140646118797096	4.681914238063381	0.6328181095553694	0.3941216793412614	0.0	1.9257697628267318	2.9293430741868054	2.8018425810758556	0.0	2.908478425871962
CRABP1	2.734714148358063	0.0	0.0	0.9147512060130073	11.45233422209694	4.6476944111125436	8.005073572498064	6.677258308362905	0.0	0.0	3.2932051607345154	1.1356906769676427	0.0	0.0	0.0	1.3470591352160886	0.0	0.1575241991094509
FOSL1	7.453570722872651	6.724027045190224	5.6317222898806385	2.1207486673999196	0.4023333417241973	3.0014670517472477	2.5788784532671944	0.8549297116109315	4.854919993679696	3.83595277641046	0.4993012905083833	3.0827803750301994	6.596822406626927	0.6217838469600522	4.419380994577615	0.1915175371175437	4.461673561660021	3.907096441397515
KRT6B	0.25603098984532524	0.04830160249152758	6.64474757102973	1.359265877907307	4.031043442102923	8.85886783540337	6.759073742883514	9.000722077103163	2.0776849955933336	0.0868885837027344	0.029076775584143892	5.188176734379848	11.546927546204401	0.17521046401564913	6.451208616682719	0.0	0.4082117556711055	0.36130595684805383
TMC5	1.431514957959512	2.7568823580087245	2.0776849955933336	7.279270890887064	0.1781806973528911	1.151843210927291	1.01713665538681	0.002799556253573853	1.2586248732359122	5.477293681631931	1.8614169778657887	5.467318871659984	1.87170111004188	1.0433374428649864	1.8444007048922393	0.1421856986355076	6.3516599551906	6.156900544986463
ZNF528	1.568112432099411	3.907096441397515	2.973055979835708	0.11951300197419139	3.8824388565032617	0.9578368391800528	4.381929111138626	1.174439643735569	2.485708061548224	3.047835039271391	3.117778833314856	0.5125638220155861	2.9697522257014715	1.9929536146434517	5.821093598736085	4.141413174459577	0.0	0.0
GRHL1	1.360997918437498	0.5159603071653173	5.653129726891337	2.758469522597522	6.054753842755645	5.852298245601958	6.901518519643365	5.672659022670693	3.1127293672707372	4.196097507749097	2.899721007708509	1.6199627279577706	6.176957318837286	3.214981083560122	5.8807092146471	2.7019961289101513	2.2987198768054626	2.403637895898852
PTPN13	1.8679223907780316	2.098427824078609	4.812873319430662	0.0	2.4057081859006804	0.8579970258855225	0.6273094454198037	1.6387027232006899	0.1309393353470024	0.18350110467020425	3.3563099355845805	3.0657191748004275	4.376119285981729	0.0	5.015213457274046	2.071032598068809	0.0732781030661126	1.9226555412851596
CNTN1	0.5225302887705109	0.04830160249152758	4.554755135432873	0.0	2.4915933538155053	0.9578368391800528	0.19882832850811222	0.7896602747356813	0.719318145223691	0.0	1.2978762636722896	0.0	4.667864983874125	0.39149751340705335	4.5014256535273	0.27609518198676014	0.17343715427054177	0.04361952418846862
SOCS3	4.5035198057342365	3.8608482927667427	1.951171319658324	3.2195345933094965	1.1996752835463547	2.3883493437505576	1.1194857842441348	0.9855736040103691	1.3991565966746433	6.098600174842309	0.09320324399608203	3.3318646325980104	3.7888940552858283	0.14908631995977759	3.8597493829339964	3.048894260598196	2.874854492214598	5.077009714922369
DTX4	2.848775474035054	0.16762776749874395	4.144998259815484	5.085710593415296	5.151524834210405	0.5924424478364482	1.5035810427874075	5.355937632049439	0.43523003387076226	1.84825857455875	2.004505510652223	3.4402626465830246	1.5056251624653558	6.794524582672908	4.841953711220609	0.16058762335553736	4.14104119230142	5.042398368338503
PKP1	1.0161407445083142	0.8630305119028211	8.007821625858778	4.186773856153248	3.6169967694897958	4.832412796590482	5.788357499485759	7.260796498762681	7.029693573771679	1.0821505122358634	2.108745726325296	1.747063340818878	9.068922521210293	0.0	3.928788919519646	0.6663348246709601	0.5601508699192294	0.44335845967902604
STEAP1	5.764806997090592	4.931838708623755	6.412402301566352	1.8944169405622802	3.1081047844742624	0.0	1.858635875211605	4.846938938196882	1.9334735254812512	3.5738849566887327	8.086707306579008	4.5313122873843135	3.3184461795128737	4.60953377248983	5.173520947151311	0.0	1.1172045702434015	5.795158368050557
SEL1L3	4.967290293600264	4.710188942540793	3.904238607487873	6.654566856080134	5.1467962680032535	5.401845343586767	3.3839280690745612	3.176864256771955	1.114190951998307	5.183933787187554	3.1614952124213733	6.359891235736707	1.9540346287988635	3.8249106684423118	0.03269284397061503	4.787248156621734	5.077991269360047	7.107074420648217
HPX	0.25603098984532524	0.04830160249152758	1.0009978302975275	1.5173466474545105	5.0658478815340295	1.1390561199396099	1.0753496670221303	1.0251134561503497	0.1309393353470024	1.0522168513573755	3.593678419252866	0.9690907058336339	0.0	10.474553191112935	0.8573845348346274	1.919839340719266	0.3492290745027162	0.5932603801980072
IRF6	0.017087169315159353	2.0217280111796785	7.134872626481104	5.771615510029969	4.77185975568637	6.11017306417906	7.26938904362949	5.643175829152926	4.26779144053533	4.915834812701942	3.31307801274423	5.214284905075769	8.473642801976677	6.031086597401774	7.120320509184152	4.861710130254208	4.973335235138799	5.596832467011538
